codmpio,tipo_eleccion,total_partidos,total_votos,margen_prop,log_margen_prop,nep_lt,nep_g,log_nep_lt,log_nep_g,dummy_farc,votos_farc,prop_votos_farc,log_prop_votos_farc,coddepto,departamento,municipio,dummy_pdet,dummy_etcr,nombre_cep,dummy_cep,pob_2019,log_pob_2019,magnitud_distrito,censo_electoral_2018,mdm_2017,o_aband_tierras,o_acto_terror,o_amenazas,o_delito_sex,o_desap_for,o_desplaza,o_homic,o_minas_anti,o_perd_mue,o_secuest,o_hsininfo,o_tortura,o_vinc_mened,log_o_aband_tierras,log_o_acto_terror,log_o_amenazas,log_o_delito_sex,log_o_desap_for,log_o_desplaza,log_o_homic,log_o_minas_anti,log_o_perd_mue,log_o_secuest,log_o_hsininfo,log_o_tortura,log_o_vinc_mened,o_aband_tierras_last,o_acto_terror_last,o_amenazas_last,o_delito_sex_last,o_desap_for_last,o_desplaza_last,o_homic_last,o_minas_anti_last,o_perd_mue_last,o_secuest_last,o_hsininfo_last,o_tortura_last,o_vinc_mened_last,log_o_aband_tierras_last,log_o_acto_terror_last,log_o_amenazas_last,log_o_delito_sex_last,log_o_desap_for_last,log_o_desplaza_last,log_o_homic_last,log_o_minas_anti_last,log_o_perd_mue_last,log_o_secuest_last,log_o_hsininfo_last,log_o_tortura_last,log_o_vinc_mened_last,provincia,areaoficialkm2,discapital,disbogota,log_areaoficialkm2,log_discapital,log_disbogota
05679,CONCEJO,9,10367,0.051220217999421225,-2.9716209420811737,3.6825672023773812,3.3613689576558423,1.3036101183062292,1.2123483188726765,0,0,0,NA,05,ANTIOQUIA,SANTA BARBARA,0,0,NA,0,26944,10.201515917042054,13,22328,50.85,0,17,179,6,97,3280,1036,0,6,28,0,5,0,-9.210340371976182,2.833219226391856,5.187386364499817,1.7917761357558344,4.574712009430686,8.095598731865994,6.94312251934452,-9.210340371976182,1.7917761357558344,3.332208081597398,-9.210340371976182,1.609457912234103,-9.210340371976182,0,1,46,0,0,136,0,0,1,0,0,0,0,-9.210340371976182,9.999500033329732e-5,3.8286435703997754,-9.210340371976182,-9.210340371976182,4.9126556210298995,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Suroeste,188,48.35529,223.6515,5.236441962829949,3.8785758332650775,5.410089081476901
05686,ALCALDE,6,14952,0.17602996254681647,-1.737101056690191,3.466287092812369,2.865661904104037,1.24308401902651,1.0527993545840135,0,0,0,NA,05,ANTIOQUIA,SANTA ROSA DE OSOS,0,0,NA,0,37143,10.522530607088802,1,26387,58.63,0,26,308,13,68,2308,1011,2,13,25,0,5,1,-9.210340371976182,3.258100384167932,5.7301001076488465,2.5649570497396432,4.21950917576326,7.7441366709555455,6.918695317932435,0.693197179309987,2.5649570497396432,3.218879824860201,-9.210340371976182,1.609457912234103,9.999500033329732e-5,0,1,25,0,0,134,3,0,3,0,0,0,0,-9.210340371976182,9.999500033329732e-5,3.218879824860201,-9.210340371976182,-9.210340371976182,4.89784054621929,1.0986456214459,-9.210340371976182,1.0986456214459,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Norte,822,46.40923,285.266,6.71174039505618,3.8374985773379184,5.653422113372252
05686,CONCEJO,8,11249,0.007200640056893942,-4.933585360120388,4.959617799799271,5.008921492783929,1.6013286812757497,1.6112206210212556,0,0,0,NA,05,ANTIOQUIA,SANTA ROSA DE OSOS,0,0,NA,0,37143,10.522530607088802,13,26387,58.63,0,26,308,13,68,2308,1011,2,13,25,0,5,1,-9.210340371976182,3.258100384167932,5.7301001076488465,2.5649570497396432,4.21950917576326,7.7441366709555455,6.918695317932435,0.693197179309987,2.5649570497396432,3.218879824860201,-9.210340371976182,1.609457912234103,9.999500033329732e-5,0,1,25,0,0,134,3,0,3,0,0,0,0,-9.210340371976182,9.999500033329732e-5,3.218879824860201,-9.210340371976182,-9.210340371976182,4.89784054621929,1.0986456214459,-9.210340371976182,1.0986456214459,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Norte,822,46.40923,285.266,6.71174039505618,3.8374985773379184,5.653422113372252
05690,ALCALDE,4,5807,0.12398828999483386,-2.0875681533619486,2.344986389916598,2.0540802344139095,0.8522795980078812,0.7198281732623895,0,0,0,NA,05,ANTIOQUIA,SANTO DOMINGO,0,0,NA,0,12326,9.419466131522189,1,9313,53.5,0,24,306,30,75,4830,1606,6,38,29,0,7,2,-9.210340371976182,3.178057997005932,5.723585428749713,3.4012007149899333,4.317489446868755,8.482601767350552,7.381501956773206,1.7917761357558344,3.6375887913018707,3.367299278256391,-9.210340371976182,1.945924434667559,0.693197179309987,0,0,14,0,0,60,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,2.6390644724468912,-9.210340371976182,-9.210340371976182,4.094346228887378,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Nordeste,274,62.54066,251.4891,5.6131281063880705,4.135817065115898,5.527399688403506
05690,CONCEJO,7,5149,0.021751796465333095,-3.828058928751046,5.194741774581032,5.156156266150652,1.6476469167866237,1.6401913922496856,0,0,0,NA,05,ANTIOQUIA,SANTO DOMINGO,0,0,NA,0,12326,9.419466131522189,11,9313,53.5,0,24,306,30,75,4830,1606,6,38,29,0,7,2,-9.210340371976182,3.178057997005932,5.723585428749713,3.4012007149899333,4.317489446868755,8.482601767350552,7.381501956773206,1.7917761357558344,3.6375887913018707,3.367299278256391,-9.210340371976182,1.945924434667559,0.693197179309987,0,0,14,0,0,60,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,2.6390644724468912,-9.210340371976182,-9.210340371976182,4.094346228887378,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Nordeste,274,62.54066,251.4891,5.6131281063880705,4.135817065115898,5.527399688403506
05697,ALCALDE,3,16315,0.28121360711002147,-1.2686407307781595,2.331499305133578,1.858770614989557,0.8465115392321293,0.6199153095119264,0,0,0,NA,05,ANTIOQUIA,EL SANTUARIO,0,0,NA,0,36043,10.492467949101455,1,27092,64.21,0,45,243,11,176,5080,1657,2,18,32,0,2,2,-9.210340371976182,3.8066647119900727,5.493061854863098,2.3979043636661395,5.170484563219809,8.533066560257566,7.4127640777765915,0.693197179309987,2.890377313436288,3.465739027794844,-9.210340371976182,0.693197179309987,0.693197179309987,0,0,6,0,0,37,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,1.7917761357558344,-9.210340371976182,-9.210340371976182,3.610920615343275,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Oriente,76,48.64671,224.1962,4.330733340286331,3.8845843860097253,5.412521605945667
05697,CONCEJO,10,13683,0.13030768106409413,-2.03785684751667,5.381481123891447,4.43696741107018,1.6829636381236546,1.4899711275580299,0,0,0,NA,05,ANTIOQUIA,EL SANTUARIO,0,0,NA,0,36043,10.492467949101455,13,27092,64.21,0,45,243,11,176,5080,1657,2,18,32,0,2,2,-9.210340371976182,3.8066647119900727,5.493061854863098,2.3979043636661395,5.170484563219809,8.533066560257566,7.4127640777765915,0.693197179309987,2.890377313436288,3.465739027794844,-9.210340371976182,0.693197179309987,0.693197179309987,0,0,6,0,0,37,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,1.7917761357558344,-9.210340371976182,-9.210340371976182,3.610920615343275,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Oriente,76,48.64671,224.1962,4.330733340286331,3.8845843860097253,5.412521605945667
05736,ALCALDE,5,12005,0.14585589337775923,-1.925136176369502,2.9662336793629964,2.473774812249482,1.0872930266416154,0.9057452481014082,0,0,0,NA,05,ANTIOQUIA,SEGOVIA,1,0,C 3 BAJO CAUCA,1,38692,10.563388139302438,1,27128,34.59,0,260,1945,41,303,15962,3277,42,61,59,0,21,31,-9.210340371976182,5.560682015630838,7.573017307466427,3.713574505725724,5.713733135542318,9.677966182700834,8.09468367921453,3.737671999232915,4.11087550351623,4.077539138819537,-9.210340371976182,3.044527199616847,3.433990430286395,0,26,589,8,0,2334,40,2,13,0,0,0,7,-9.210340371976182,3.258100384167932,6.378426353430859,2.0794540416017115,-9.210340371976182,7.755338855691402,3.6888819541108115,0.693197179309987,2.5649570497396432,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.945924434667559,Nordeste,1246,157.2301,322.8753,7.1276936993473985,5.057710401093973,5.77726621153943
05736,CONCEJO,10,11370,0.00545294635004398,-5.21159920169949,7.5168575153864365,7.567752561793237,2.0171481670318387,2.0238961358917695,0,0,0,NA,05,ANTIOQUIA,SEGOVIA,1,0,C 3 BAJO CAUCA,1,38692,10.563388139302438,13,27128,34.59,0,260,1945,41,303,15962,3277,42,61,59,0,21,31,-9.210340371976182,5.560682015630838,7.573017307466427,3.713574505725724,5.713733135542318,9.677966182700834,8.09468367921453,3.737671999232915,4.11087550351623,4.077539138819537,-9.210340371976182,3.044527199616847,3.433990430286395,0,26,589,8,0,2334,40,2,13,0,0,0,7,-9.210340371976182,3.258100384167932,6.378426353430859,2.0794540416017115,-9.210340371976182,7.755338855691402,3.6888819541108115,0.693197179309987,2.5649570497396432,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.945924434667559,Nordeste,1246,157.2301,322.8753,7.1276936993473985,5.057710401093973,5.77726621153943
05756,ALCALDE,5,15370,0.2651919323357189,-1.3273014421900262,2.564035521865788,2.031321775933279,0.9415823930442773,0.7086867023156902,0,0,0,NA,05,ANTIOQUIA,SONSON,0,0,NA,0,36394,10.502159204873188,1,27522,55.78,0,137,767,107,331,23954,2323,90,119,369,0,76,18,-9.210340371976182,4.9199816557548655,6.642486931745344,4.672829769040908,5.802118677491821,10.08389060768212,7.750614775818192,4.499810781440759,4.779124333447311,5.910796915043201,-9.210340371976182,4.330734656074939,2.890377313436288,0,2,45,2,0,218,0,0,3,3,0,0,0,-9.210340371976182,0.693197179309987,3.8066647119900727,0.693197179309987,-9.210340371976182,5.38449552150458,-9.210340371976182,-9.210340371976182,1.0986456214459,1.0986456214459,-9.210340371976182,-9.210340371976182,-9.210340371976182,Oriente,1339,89.25961,177.0308,7.199678345691172,4.491549201965981,5.176323785222398
05756,CONCEJO,11,13765,0.10671994188158371,-2.2375472414028303,6.974537291211829,5.958929185261661,1.9422659873294394,1.784890798032821,0,0,0,NA,05,ANTIOQUIA,SONSON,0,0,NA,0,36394,10.502159204873188,13,27522,55.78,0,137,767,107,331,23954,2323,90,119,369,0,76,18,-9.210340371976182,4.9199816557548655,6.642486931745344,4.672829769040908,5.802118677491821,10.08389060768212,7.750614775818192,4.499810781440759,4.779124333447311,5.910796915043201,-9.210340371976182,4.330734656074939,2.890377313436288,0,2,45,2,0,218,0,0,3,3,0,0,0,-9.210340371976182,0.693197179309987,3.8066647119900727,0.693197179309987,-9.210340371976182,5.38449552150458,-9.210340371976182,-9.210340371976182,1.0986456214459,1.0986456214459,-9.210340371976182,-9.210340371976182,-9.210340371976182,Oriente,1339,89.25961,177.0308,7.199678345691172,4.491549201965981,5.176323785222398
05761,ALCALDE,5,7901,0.19022908492595872,-1.659526222969759,3.7745866344040655,2.97791601114191,1.3282908758852203,1.0912237307552741,0,0,0,NA,05,ANTIOQUIA,SOPETRAN,0,0,NA,0,15293,9.635150486348124,1,12315,53.31,0,11,140,2,77,1348,628,0,11,3,0,0,2,-9.210340371976182,2.3979043636661395,4.941643136894763,0.693197179309987,4.343806720554139,7.206377365656226,6.442540325703855,-9.210340371976182,2.3979043636661395,1.0986456214459,-9.210340371976182,-9.210340371976182,0.693197179309987,0,1,57,0,0,132,7,0,2,0,0,0,0,-9.210340371976182,9.999500033329732e-5,4.0430530222189764,-9.210340371976182,-9.210340371976182,4.882802680161841,1.945924434667559,-9.210340371976182,0.693197179309987,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Occidente,226,28.09442,291.9329,5.420534999272286,3.335571336050823,5.676524015595374
05761,CONCEJO,13,6302,0.02062837194541417,-3.8810878718616366,8.532397377582264,8.367793665584255,2.1438703744872836,2.124390249464102,0,0,0,NA,05,ANTIOQUIA,SOPETRAN,0,0,NA,0,15293,9.635150486348124,11,12315,53.31,0,11,140,2,77,1348,628,0,11,3,0,0,2,-9.210340371976182,2.3979043636661395,4.941643136894763,0.693197179309987,4.343806720554139,7.206377365656226,6.442540325703855,-9.210340371976182,2.3979043636661395,1.0986456214459,-9.210340371976182,-9.210340371976182,0.693197179309987,0,1,57,0,0,132,7,0,2,0,0,0,0,-9.210340371976182,9.999500033329732e-5,4.0430530222189764,-9.210340371976182,-9.210340371976182,4.882802680161841,1.945924434667559,-9.210340371976182,0.693197179309987,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Occidente,226,28.09442,291.9329,5.420534999272286,3.335571336050823,5.676524015595374
05789,ALCALDE,2,6567,0.3235876351454241,-1.1282853048324555,1.8104315948615306,1.5110446387482739,0.5935652670527447,0.4128012253745974,0,0,0,NA,05,ANTIOQUIA,TAMESIS,0,0,NA,0,16193,9.692334329073471,1,14581,43.58,0,7,150,6,109,1927,584,0,11,10,0,3,2,-9.210340371976182,1.945924434667559,5.0106359607627,1.7917761357558344,4.691348799659916,7.563719720308501,6.369901154061089,-9.210340371976182,2.3979043636661395,2.302595092944046,-9.210340371976182,1.0986456214459,0.693197179309987,0,0,16,0,0,60,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,2.77259497222025,-9.210340371976182,-9.210340371976182,4.094346228887378,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Suroeste,246,65.88859,220.7637,5.5053315359323625,4.187965437166228,5.39709294401081
05789,CONCEJO,7,6610,0.3287443267776097,-1.1124749525893023,3.4044368534198965,2.5495459945328984,1.2250795377940988,0.9359153019594427,0,0,0,NA,05,ANTIOQUIA,TAMESIS,0,0,NA,0,16193,9.692334329073471,11,14581,43.58,0,7,150,6,109,1927,584,0,11,10,0,3,2,-9.210340371976182,1.945924434667559,5.0106359607627,1.7917761357558344,4.691348799659916,7.563719720308501,6.369901154061089,-9.210340371976182,2.3979043636661395,2.302595092944046,-9.210340371976182,1.0986456214459,0.693197179309987,0,0,16,0,0,60,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,2.77259497222025,-9.210340371976182,-9.210340371976182,4.094346228887378,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Suroeste,246,65.88859,220.7637,5.5053315359323625,4.187965437166228,5.39709294401081
05790,ALCALDE,6,10141,0.0012819248594813093,-6.659392534150463,3.160663044193491,3.02936145868229,1.1507818297006849,1.10835185760373,0,0,0,NA,05,ANTIOQUIA,TARAZA,1,0,C 3 BAJO CAUCA,1,27517,10.222559274477174,1,26558,43.82,0,220,3589,80,1019,38629,2818,292,348,97,0,17,32,-9.210340371976182,5.393628000897713,8.185628919010522,4.3820278846731,6.926577131358147,10.561758571297371,7.943782727944785,5.676754144733977,5.852202767130755,4.574712009430686,-9.210340371976182,2.833219226391856,3.465739027794844,0,20,2287,12,3,10402,31,20,74,0,0,1,5,-9.210340371976182,2.995737273541491,7.7349962377481845,2.4849149830866115,1.0986456214459,9.249753383946553,3.433990430286395,2.995737273541491,4.304066444554608,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,1.609457912234103,Bajo cauca,1578,131.794,361.2967,7.363913501405819,4.88124017338768,5.889699532106046
05790,CONCEJO,9,7946,0.05650641832368486,-2.87340104863229,5.691598411084691,5.028459497151058,1.7389911245208822,1.6151136742117227,0,0,0,NA,05,ANTIOQUIA,TARAZA,1,0,C 3 BAJO CAUCA,1,27517,10.222559274477174,13,26558,43.82,0,220,3589,80,1019,38629,2818,292,348,97,0,17,32,-9.210340371976182,5.393628000897713,8.185628919010522,4.3820278846731,6.926577131358147,10.561758571297371,7.943782727944785,5.676754144733977,5.852202767130755,4.574712009430686,-9.210340371976182,2.833219226391856,3.465739027794844,0,20,2287,12,3,10402,31,20,74,0,0,1,5,-9.210340371976182,2.995737273541491,7.7349962377481845,2.4849149830866115,1.0986456214459,9.249753383946553,3.433990430286395,2.995737273541491,4.304066444554608,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,1.609457912234103,Bajo cauca,1578,131.794,361.2967,7.363913501405819,4.88124017338768,5.889699532106046
05792,ALCALDE,2,4065,0.03468634686346861,-3.3614091316037435,1.9975966063080108,1.932952924393723,0.6919447610973272,0.659048846279211,0,0,0,NA,05,ANTIOQUIA,TARSO,0,0,NA,0,6194,8.731336360533149,1,5917,59.01,0,3,73,0,18,520,215,0,6,3,0,0,0,-9.210340371976182,1.0986456214459,4.290460811010466,-9.210340371976182,2.890377313436288,6.253829003883147,5.370638493243834,-9.210340371976182,1.7917761357558344,1.0986456214459,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,13,0,0,61,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,2.5649570497396432,-9.210340371976182,-9.210340371976182,4.11087550351623,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Suroeste,120,49.9644,244.2124,4.787491742782046,3.9113109519782485,5.498038379386181
05792,CONCEJO,5,3818,0.18019905709795703,-1.7136931663523494,4.114121955570006,3.2563855597371165,1.4144254348288243,1.18061785628245,0,0,0,NA,05,ANTIOQUIA,TARSO,0,0,NA,0,6194,8.731336360533149,9,5917,59.01,0,3,73,0,18,520,215,0,6,3,0,0,0,-9.210340371976182,1.0986456214459,4.290460811010466,-9.210340371976182,2.890377313436288,6.253829003883147,5.370638493243834,-9.210340371976182,1.7917761357558344,1.0986456214459,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,13,0,0,61,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,2.5649570497396432,-9.210340371976182,-9.210340371976182,4.11087550351623,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Suroeste,120,49.9644,244.2124,4.787491742782046,3.9113109519782485,5.498038379386181
05809,ALCALDE,2,4104,0.2855750487329434,-1.2532504167136478,1.8491925956830113,1.5557240333586053,0.6147491090589221,0.44194105357334573,0,0,0,NA,05,ANTIOQUIA,TITIRIBI,0,0,NA,0,10716,9.2794932306645,1,8744,53.31,0,5,59,9,30,638,473,1,0,5,0,3,0,-9.210340371976182,1.609457912234103,4.077539138819537,2.1972356883856023,3.4012007149899333,6.45833844008459,6.159095599908401,9.999500033329732e-5,-9.210340371976182,1.609457912234103,-9.210340371976182,1.0986456214459,-9.210340371976182,0,0,24,0,0,59,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,3.178057997005932,-9.210340371976182,-9.210340371976182,4.077539138819537,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Suroeste,144,29.52694,256.5295,4.969813299576001,3.385303405626466,5.54724370672617
05809,CONCEJO,5,3793,0.0026364355391510497,-5.93832744869486,4.108963357669778,3.8836622797416682,1.4131707722829707,1.3567785949857591,0,0,0,NA,05,ANTIOQUIA,TITIRIBI,0,0,NA,0,10716,9.2794932306645,11,8744,53.31,0,5,59,9,30,638,473,1,0,5,0,3,0,-9.210340371976182,1.609457912234103,4.077539138819537,2.1972356883856023,3.4012007149899333,6.45833844008459,6.159095599908401,9.999500033329732e-5,-9.210340371976182,1.609457912234103,-9.210340371976182,1.0986456214459,-9.210340371976182,0,0,24,0,0,59,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,3.178057997005932,-9.210340371976182,-9.210340371976182,4.077539138819537,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Suroeste,144,29.52694,256.5295,4.969813299576001,3.385303405626466,5.54724370672617
05819,ALCALDE,4,2718,0.1387049300956586,-1.9754064072630781,2.071062079235844,1.840661780081483,0.7280615574522858,0.6101251700453927,1,52,0.019131714495952908,-3.951194565999884,05,ANTIOQUIA,TOLEDO,0,0,NA,0,5005,8.518192691749322,1,4542,57.99,0,110,604,10,57,4427,604,9,76,8,0,2,3,-9.210340371976182,4.700481274882912,6.403574363497715,2.302595092944046,4.0430530222189764,8.395477455320801,6.403574363497715,2.1972356883856023,4.330734656074939,2.0794540416017115,-9.210340371976182,0.693197179309987,1.0986456214459,0,2,71,2,0,273,5,0,2,1,0,0,1,-9.210340371976182,0.693197179309987,4.262681285491028,0.693197179309987,-9.210340371976182,5.609472161485259,1.609457912234103,-9.210340371976182,0.693197179309987,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,Norte,141,81.29066,336.046,4.948759890378168,4.398031249820714,5.817248085112338
05819,CONCEJO,9,2256,0.005762411347517732,-5.156399255156413,7.060641037023885,7.026868098556307,1.954535845828531,1.9497411013716306,1,78,0.034574468085106384,-3.3617516529102525,05,ANTIOQUIA,TOLEDO,0,0,NA,0,5005,8.518192691749322,9,4542,57.99,0,110,604,10,57,4427,604,9,76,8,0,2,3,-9.210340371976182,4.700481274882912,6.403574363497715,2.302595092944046,4.0430530222189764,8.395477455320801,6.403574363497715,2.1972356883856023,4.330734656074939,2.0794540416017115,-9.210340371976182,0.693197179309987,1.0986456214459,0,2,71,2,0,273,5,0,2,1,0,0,1,-9.210340371976182,0.693197179309987,4.262681285491028,0.693197179309987,-9.210340371976182,5.609472161485259,1.609457912234103,-9.210340371976182,0.693197179309987,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,Norte,141,81.29066,336.046,4.948759890378168,4.398031249820714,5.817248085112338
05837,ALCALDE,7,49375,0.013448101265822798,-4.308917352726988,3.503979343025939,3.4087406496810093,1.2538992778016136,1.2263429121393583,0,0,0,NA,05,ANTIOQUIA,TURBO,1,0,C 16 URABA,1,127565,11.756381317596317,1,86567,57.52,297,215,3804,201,2493,131098,8320,20,240,189,1,28,49,5.69373247550298,5.370638493243834,8.243808449953399,5.30330540557139,7.821242123635872,11.783700414868083,9.026417545834486,2.995737273541491,5.480639340008572,5.241747544160032,9.999500033329732e-5,3.332208081597398,3.8918223389248707,0,7,1154,8,0,4067,2,2,20,0,0,0,0,-9.210340371976182,1.945924434667559,7.050989533723154,2.0794540416017115,-9.210340371976182,8.310660930495374,0.693197179309987,0.693197179309987,2.995737273541491,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Urabá,3090,228.0584,491.6589,8.035926369891792,5.429601780355395,6.197785203710177
05837,CONCEJO,19,38280,0.009874608150470213,-4.617788649947304,12.474998428023849,13.177344941383307,2.523726515627462,2.5784990627558395,0,0,0,NA,05,ANTIOQUIA,TURBO,1,0,C 16 URABA,1,127565,11.756381317596317,17,86567,57.52,297,215,3804,201,2493,131098,8320,20,240,189,1,28,49,5.69373247550298,5.370638493243834,8.243808449953399,5.30330540557139,7.821242123635872,11.783700414868083,9.026417545834486,2.995737273541491,5.480639340008572,5.241747544160032,9.999500033329732e-5,3.332208081597398,3.8918223389248707,0,7,1154,8,0,4067,2,2,20,0,0,0,0,-9.210340371976182,1.945924434667559,7.050989533723154,2.0794540416017115,-9.210340371976182,8.310660930495374,0.693197179309987,0.693197179309987,2.995737273541491,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Urabá,3090,228.0584,491.6589,8.035926369891792,5.429601780355395,6.197785203710177
05842,ALCALDE,2,4228,0.13718070009460742,-1.9864562434496629,1.9630581037606056,1.7587354409317804,0.6745035143267756,0.5645950513350301,0,0,0,NA,05,ANTIOQUIA,URAMITA,0,0,NA,0,6875,8.835646922534773,1,6443,46.18,0,16,326,9,85,7467,899,1,10,24,0,2,3,-9.210340371976182,2.77259497222025,5.786897688115126,2.1972356883856023,4.442652432960212,8.91824860442796,6.80128314570632,9.999500033329732e-5,2.302595092944046,3.178057997005932,-9.210340371976182,0.693197179309987,1.0986456214459,0,1,62,3,0,181,0,0,0,1,0,0,0,-9.210340371976182,9.999500033329732e-5,4.127135997947017,1.0986456214459,-9.210340371976182,5.198497583751861,-9.210340371976182,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,Occidente,239,88.90044,353.1925,5.476463551931511,4.487517204374314,5.867013262389436
05842,CONCEJO,5,3926,0.033112582781456956,-3.407841924380824,4.251526591011524,3.8530846331641166,1.4472781163252737,1.3488740309268195,0,0,0,NA,05,ANTIOQUIA,URAMITA,0,0,NA,0,6875,8.835646922534773,9,6443,46.18,0,16,326,9,85,7467,899,1,10,24,0,2,3,-9.210340371976182,2.77259497222025,5.786897688115126,2.1972356883856023,4.442652432960212,8.91824860442796,6.80128314570632,9.999500033329732e-5,2.302595092944046,3.178057997005932,-9.210340371976182,0.693197179309987,1.0986456214459,0,1,62,3,0,181,0,0,0,1,0,0,0,-9.210340371976182,9.999500033329732e-5,4.127135997947017,1.0986456214459,-9.210340371976182,5.198497583751861,-9.210340371976182,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,Occidente,239,88.90044,353.1925,5.476463551931511,4.487517204374314,5.867013262389436
05847,ALCALDE,7,10946,0.23771240635848714,-1.4366937126314128,3.914738206538615,3.0017416298982953,1.3647484578681168,1.099192663517472,0,0,0,NA,05,ANTIOQUIA,URRAO,0,0,NA,0,30484,10.324957234786009,1,22897,44.07,0,123,1120,38,573,41006,3185,27,314,78,1,17,21,-9.210340371976182,4.812185168380217,7.02108405357485,3.6375887913018707,6.350885891234794,10.62147367888166,8.066207599403437,3.295840569701174,5.74939330437954,4.356710108740052,9.999500033329732e-5,2.833219226391856,3.044527199616847,0,2,164,1,0,979,4,1,3,2,0,0,2,-9.210340371976182,0.693197179309987,5.09986703758011,9.999500033329732e-5,-9.210340371976182,6.886531744675551,1.3863193608073958,9.999500033329732e-5,1.0986456214459,0.693197179309987,-9.210340371976182,-9.210340371976182,0.693197179309987,Suroeste,2585,78.78038,326.0526,7.85748078694253,4.366664108025556,5.7870587487143945
05847,CONCEJO,13,9414,0.05120033991926917,-2.972009107910487,9.39685528082606,8.621598672686792,2.2403750887104597,2.1542705283483983,0,0,0,NA,05,ANTIOQUIA,URRAO,0,0,NA,0,30484,10.324957234786009,13,22897,44.07,0,123,1120,38,573,41006,3185,27,314,78,1,17,21,-9.210340371976182,4.812185168380217,7.02108405357485,3.6375887913018707,6.350885891234794,10.62147367888166,8.066207599403437,3.295840569701174,5.74939330437954,4.356710108740052,9.999500033329732e-5,2.833219226391856,3.044527199616847,0,2,164,1,0,979,4,1,3,2,0,0,2,-9.210340371976182,0.693197179309987,5.09986703758011,9.999500033329732e-5,-9.210340371976182,6.886531744675551,1.3863193608073958,9.999500033329732e-5,1.0986456214459,0.693197179309987,-9.210340371976182,-9.210340371976182,0.693197179309987,Suroeste,2585,78.78038,326.0526,7.85748078694253,4.366664108025556,5.7870587487143945
